idRuta,idViaje,accesoMinus
1510003213AV006,0521022024-04-28,1
1510003213AV006,0521022024-05-04,1
1510003213AV006,0521022024-05-05,1
1700003213AV006,0521022024-05-07,1
1700003213AV006,0521022024-05-11,1
1700003213AV006,0521022024-05-12,1
1700003213AV006,0521022024-05-15,1
0321617000LC112,0521512024-03-19,1
0321617000LC112,0521512024-04-02,1
6091117000LC112,0521712024-03-19,1
6091122100AV006,0527312024-03-19,1
1510060911AV006,0531212024-03-19,1
1060060911AV006,0531222024-03-19,2
2210060911AV006,0538212024-03-19,1
1700061200LC112,0566812024-03-19,1
6000061200AV006,0574212024-03-19,1
6000060911AV006,0574222024-03-19,2
6120017000AV006,0576312024-03-19,1
6120011014AV006,0576312024-04-08,1
6120017000AV006,0576312024-05-07,1
6911017000GL026,0579112024-03-22,1
6911017000GL026,0579112024-03-29,1
6911017000GL026,0579112024-04-02,1
6911017000GL026,0579112024-04-30,1
6911017000GL026,0579112024-05-04,1
6911017000GL026,0579112024-06-07,1
6911017000GL026,0579112024-09-02,1
6911017000GL026,0579112024-10-31,1
6911017000GL026,0579112024-11-02,1
6911017000GL026,0579112024-12-05,1
6911003216GL026,0579122024-03-22,1
6911003216GL026,0579122024-03-29,1
6911003216GL026,0579122024-04-02,1
6911003216GL026,0579122024-04-30,1
6911003216GL026,0579122024-05-04,1
6911003216GL026,0579122024-06-07,1
6911003216GL026,0579122024-09-02,1
6911003216GL026,0579122024-10-31,1
6911003216GL026,0579122024-11-02,1
6911003216GL026,0579122024-12-05,1
0321317000GL026,0579132024-03-22,1
0321317000GL026,0579132024-03-29,1
0321317000GL026,0579132024-04-02,1
0321317000GL026,0579132024-04-30,1
0321317000GL026,0579132024-05-04,1
0321317000GL026,0579132024-06-07,1
0321317000GL026,0579132024-09-02,1
0321317000GL026,0579132024-10-31,1
0321317000GL026,0579132024-11-02,1
0321317000GL026,0579132024-12-05,1
0321617000GL026,0579142024-03-29,1
0321617000GL026,0579142024-04-02,1
0321617000GL026,0579142024-09-02,1
1700061200AV006,0579212024-03-19,1
1101461200AV006,0579212024-04-08,1
1700061200AV006,0579212024-05-07,1
6120017000LC112,0581712024-03-19,1
6120010600LC112,0581712024-04-08,1
6120017000LC112,0581712024-05-07,1
6120017000AV006,0584312024-03-19,1
6120060000AV006,0586312024-03-19,1
6091160000AV006,0586322024-03-19,2
6530060000AV006,0587112024-03-19,1
6530060000AV006,0587112024-04-02,1
6530060000AV006,0587112024-04-08,1
6530060000AV006,0587112024-04-29,1
6530060000AV006,0587112024-05-05,1
6530060000AV006,0587112024-05-06,1
6530060000AV006,0587112024-05-12,1
6530060000AV006,0587112024-05-13,1
6000065300AV006,0589012024-03-19,1
6000065300AV006,0589012024-04-02,1
6000065300AV006,0589012024-04-08,1
6000065300AV006,0589012024-05-05,1
6000065300AV006,0589012024-05-12,1
6000003213AV006,0589022024-03-19,2
6000003213AV006,0589022024-04-02,2
6000003213AV006,0589022024-04-08,2
6000003213AV006,0589022024-05-05,2
6000003213AV006,0589022024-05-12,2
0321665300AV006,0589032024-03-19,2
0321665300AV006,0589032024-04-02,2
0321665300AV006,0589032024-04-08,2
0321665300AV006,0589032024-05-05,2
0321665300AV006,0589032024-05-12,2
6120060000AV006,0590312024-03-19,1
6091160000AV006,0590322024-03-19,2
1700069110GL026,0591012024-03-22,1
1700069110GL026,0591012024-03-29,1
1700069110GL026,0591012024-04-30,1
1700069110GL026,0591012024-05-04,1
1700069110GL026,0591012024-06-07,1
1700069110GL026,0591012024-09-02,1
1700069110GL026,0591012024-10-31,1
1700069110GL026,0591012024-11-02,1
1700069110GL026,0591012024-12-05,1
1700003213GL026,0591022024-03-22,1
1700003213GL026,0591022024-03-29,1
1700003213GL026,0591022024-04-30,1
1700003213GL026,0591022024-05-04,1
1700003213GL026,0591022024-06-07,1
1700003213GL026,0591022024-09-02,1
1700003213GL026,0591022024-10-31,1
1700003213GL026,0591022024-11-02,1
1700003213GL026,0591022024-12-05,1
1700003213GL026,0591022024-12-07,1
0321669110GL026,0591032024-03-22,1
0321669110GL026,0591032024-03-29,1
0321669110GL026,0591032024-04-30,1
0321669110GL026,0591032024-05-04,1
0321669110GL026,0591032024-06-07,1
0321669110GL026,0591032024-09-02,1
0321669110GL026,0591032024-10-31,1
0321669110GL026,0591032024-11-02,1
0321669110GL026,0591032024-12-05,1
1700003216GL026,0591042024-03-29,1
1700003216GL026,0591042024-09-02,1
6000061200AV006,0591212024-03-19,1
6000060911AV006,0591222024-03-19,2
6530060000AV006,0595112024-03-19,1
6530060000AV006,0595112024-04-02,1
6530060000AV006,0595112024-04-08,1
6530060000AV006,0595112024-05-05,1
6530060000AV006,0595112024-05-12,1
0321360000AV006,0595122024-03-19,2
0321360000AV006,0595122024-04-02,2
0321360000AV006,0595122024-04-08,2
0321360000AV006,0595122024-05-05,2
0321360000AV006,0595122024-05-12,2
6530003216AV006,0595132024-03-19,2
6530003216AV006,0595132024-04-02,2
6530003216AV006,0595132024-04-08,2
6530003216AV006,0595132024-05-05,2
6530003216AV006,0595132024-05-12,2
1700061200AV006,0596212024-03-19,1
6000065300AV006,0599012024-03-19,1
6000065300AV006,0599012024-04-02,1
6000065300AV006,0599012024-04-08,1
6000065300AV006,0599012024-04-28,1
6000065300AV006,0599012024-05-04,1
6000065300AV006,0599012024-05-05,1
6000065300AV006,0599012024-05-11,1
6000065300AV006,0599012024-05-12,1
6000071801LC112,0630112024-03-19,1
0430760000LC112,0630212024-03-19,1
6000071801LC112,0630312024-03-19,1
7180160000LC112,0630412024-03-19,1
7180160000LC112,0630612024-03-19,1
6000071801LC112,0630712024-03-19,1
6000004307LC112,0630912024-03-19,1
7180160000LC112,0631012024-03-19,1
1060017000AV008,0805812024-03-19,1
1060017000AV008,0805812024-03-25,1
1060017000AV008,0805812024-04-01,1
1060017000AV008,0805812024-04-29,1
1060017000AV008,0805812024-05-06,1
1060017000AV008,0805812024-05-13,1
1060017000AV008,0805812024-05-20,1
6000092102AV008,0806212024-03-19,1
6000092102AV008,0806212024-03-25,1
6000092102AV008,0806212024-04-01,1
6000092102AV008,0806212024-04-29,1
6000092102AV008,0806212024-05-06,1
6000092102AV008,0806212024-05-13,1
6000092102AV008,0806212024-05-20,1
9210260000AV008,0806312024-03-19,1
9210260000AV008,0806312024-03-25,1
9210260000AV008,0806312024-04-01,1
9210260000AV008,0806312024-04-29,1
9210260000AV008,0806312024-05-06,1
9210260000AV008,0806312024-05-13,1
9210260000AV008,0806312024-05-20,1
1060017000AV008,0806812024-03-19,1
1060017000AV008,0806812024-03-25,1
1060017000AV008,0806812024-04-01,1
1060017000AV008,0806812024-04-29,1
1060017000AV008,0806812024-05-06,1
1700010600AV008,0806912024-03-19,1
1700010600AV008,0806912024-03-25,1
1700010600AV008,0806912024-04-01,1
1700010600AV008,0806912024-04-29,1
1700010600AV008,0806912024-05-06,1
1700010600AV008,0806912024-05-13,1
1700010600AV008,0806912024-05-20,1
6060092102AV008,0807212024-03-19,1
6060092102AV008,0807212024-03-25,1
6060092102AV008,0807212024-04-01,1
6060092102AV008,0807212024-04-29,1
6060092102AV008,0807212024-05-06,1
6060092102AV008,0807212024-05-13,1
6060092102AV008,0807212024-05-20,1
9210260000AV008,0807312024-03-19,1
9210260000AV008,0807312024-03-25,1
9210260000AV008,0807312024-04-01,1
9210260000AV008,0807312024-04-29,1
9210260000AV008,0807312024-05-06,1
9210260000AV008,0807312024-05-13,1
9210260000AV008,0807312024-05-20,1
5100354413AV008,0807512024-03-19,1
5100354413AV008,0807512024-04-01,1
5100354413AV008,0807512024-05-02,1
7840071801AV008,0807712024-03-19,1
7840071801AV008,0807712024-04-02,1
7840071801AV008,0807712024-05-02,1
1060017000AV008,0807812024-03-19,1
1060017000AV008,0807812024-03-25,1
1060017000AV008,0807812024-04-01,1
1060017000AV008,0807812024-04-29,1
1060017000AV008,0807812024-05-06,1
1060017000AV008,0807812024-05-13,1
1060017000AV008,0807812024-05-20,1
1700010600AV008,0807912024-03-19,1
1700010600AV008,0807912024-03-25,1
1700010600AV008,0807912024-04-01,1
1700010600AV008,0807912024-04-29,1
1700010600AV008,0807912024-05-06,1
6000037300AV008,0808012024-03-19,1
6000037300AV008,0808012024-03-25,1
6000037300AV008,0808012024-04-01,1
6000037300AV008,0808012024-04-29,1
6000037300AV008,0808012024-05-06,1
3730060000AV008,0808112024-03-19,1
6000092102AV008,0808212024-03-19,1
5100354413AV008,0808512024-03-19,1
7840071801AV008,0808712024-03-19,1
1060017000AV008,0808812024-03-19,1
1060017000AV008,0808812024-03-25,1
1060017000AV008,0808812024-04-01,1
1060017000AV008,0808812024-04-08,1
1060017000AV008,0808812024-04-29,1
1060017000AV008,0808812024-05-06,1
1060017000AV008,0808812024-05-13,1
1060017000AV008,0808812024-05-20,1
9210260000AV008,0809312024-03-19,1
1060017000AV008,0809812024-03-19,1
1060017000AV008,0809812024-03-25,1
1060017000AV008,0809812024-04-01,1
1060017000AV008,0809812024-04-08,1
1060017000AV008,0809812024-04-29,1
1060017000AV008,0809812024-05-06,1
1060017000AV008,0809812024-05-13,1
1060017000AV008,0809812024-05-20,1
6000037300AV008,0810012024-03-19,1
3730060000AV008,0810112024-03-19,1
6000092102AV008,0810212024-03-19,1
9210260000AV008,0810312024-03-19,1
1700010600AV008,0810912024-03-19,1
1700010600AV008,0810912024-04-08,1
1700010600AV008,0810922024-04-08,2
1700010600AV008,0810922024-05-06,2
1700010600AV008,0810922024-06-03,2
3730060000AV008,0811112024-03-19,1
1060017000AV008,0811812024-03-19,1
1060017000AV008,0811812024-03-25,1
1060017000AV008,0811812024-04-01,1
1060017000AV008,0811812024-04-29,1
1060017000AV008,0811812024-05-06,1
1060017000AV008,0811812024-05-13,1
1060017000AV008,0811812024-05-20,1
9210260000AV008,0812312024-03-19,1
5100354413AV008,0812512024-03-19,1
1700010600AV008,0812912024-03-19,1
6000037300AV008,0813012024-03-19,1
6000092102AV008,0813212024-03-19,1
9210260000AV008,0813312024-03-19,1
1700010600AV008,0813912024-03-19,1
1700010600AV008,0813912024-03-25,1
1700010600AV008,0813912024-04-01,1
1700010600AV008,0813912024-04-29,1
1700010600AV008,0813912024-05-06,1
6000037300AV008,0814012024-03-19,1
6000037300AV008,0814012024-03-25,1
6000037300AV008,0814012024-04-01,1
6000037300AV008,0814012024-04-29,1
6000037300AV008,0814012024-05-06,1
6000037300AV008,0814012024-05-13,1
6000037300AV008,0814012024-05-20,1
6000092102AV008,0814212024-03-19,1
6000092102AV008,0814212024-03-25,1
6000092102AV008,0814212024-04-01,1
6000092102AV008,0814212024-04-29,1
6000092102AV008,0814212024-05-06,1
6000092102AV008,0814212024-05-13,1
6000092102AV008,0814212024-05-20,1
1060017000AV008,0814812024-03-19,1
1060017000AV008,0814812024-03-25,1
1060017000AV008,0814812024-04-01,1
1060017000AV008,0814812024-04-29,1
1060017000AV008,0814812024-05-06,1
1060017000AV008,0814812024-05-13,1
1060017000AV008,0814812024-05-20,1
6000037300AV008,0815012024-03-19,1
3730060000AV008,0815112024-03-19,1
3730060000AV008,0815112024-03-25,1
3730060000AV008,0815112024-04-01,1
3730060000AV008,0815112024-04-29,1
3730060000AV008,0815112024-05-06,1
6000092102AV008,0815212024-03-19,1
9210260000AV008,0815312024-03-19,1
9210260000AV008,0815312024-03-25,1
9210260000AV008,0815312024-04-01,1
5100354413AV008,0815512024-03-19,1
1060017000AV008,0815812024-03-19,1
1060017000AV008,0815812024-04-08,1
1700010600AV008,0815912024-03-19,1
1700010600AV008,0815912024-03-25,1
1700010600AV008,0815912024-04-01,1
1700010600AV008,0815912024-04-08,1
1700010600AV008,0815912024-04-29,1
1700010600AV008,0815912024-05-06,1
3730060000AV008,0816112024-03-19,1
3730060000AV008,0816112024-03-25,1
3730060000AV008,0816112024-04-01,1
3730060000AV008,0816112024-04-29,1
3730060000AV008,0816112024-05-06,1
3730060000AV008,0816112024-05-13,1
3730060000AV008,0816112024-05-20,1
6000092102AV008,0816212024-03-19,1
6000092102AV008,0816212024-03-25,1
6000092102AV008,0816212024-04-01,1
6000092102AV008,0816212024-04-29,1
6000092102AV008,0816212024-05-06,1
6000092102AV008,0816212024-05-13,1
6000092102AV008,0816212024-05-20,1
9210260600AV008,0816312024-03-19,1
9210260600AV008,0816312024-04-29,1
9210260600AV008,0816312024-05-06,1
9210260600AV008,0816312024-05-13,1
9210260600AV008,0816312024-05-20,1
7180178400AV008,0816612024-03-19,1
1060017000AV008,0816812024-03-19,1
1060017000AV008,0816812024-03-25,1
1060017000AV008,0816812024-04-01,1
1060017000AV008,0816812024-04-08,1
1060017000AV008,0816812024-04-29,1
1060017000AV008,0816812024-05-06,1
1700010600AV008,0816912024-03-19,1
1700010600AV008,0816912024-03-25,1
1700010600AV008,0816912024-04-01,1
1700010600AV008,0816912024-04-29,1
1700010600AV008,0816912024-05-06,1
1700010600AV008,0816912024-05-13,1
1700010600AV008,0816912024-05-20,1
6000037300AV008,0817012024-03-19,1
3730060000AV008,0817112024-03-19,1
6000092102AV008,0817212024-03-19,1
9210260000AV008,0817312024-03-19,1
9210260000AV008,0817312024-05-03,1
9210260000AV008,0817312024-05-16,1
9210260600AV008,0817322024-03-19,1
9210260600AV008,0817322024-05-01,1
9210260600AV008,0817322024-05-03,1
9210260600AV008,0817322024-05-15,1
9210260600AV008,0817322024-05-16,1
5100354413AV008,0817512024-03-19,1
5100354413AV008,0817512024-04-01,1
5100354413AV008,0817512024-05-02,1
1060017000AV008,0817812024-03-19,1
1060017000AV008,0817812024-04-08,1
1060017000AV008,0817822024-04-08,1
1700010600AV008,0817912024-03-19,1
1700010600AV008,0817912024-04-08,1
6000037300AV008,0818012024-03-19,1
6000037300AV008,0818012024-03-25,1
6000037300AV008,0818012024-04-01,1
6000037300AV008,0818012024-04-29,1
6000037300AV008,0818012024-05-06,1
6000037300AV008,0818012024-05-13,1
6000037300AV008,0818012024-05-20,1
3730060000AV008,0818112024-03-19,1
6000092102AV008,0818212024-03-19,1
6000092102AV008,0818212024-03-25,1
6000092102AV008,0818212024-04-01,1
6000092102AV008,0818212024-04-29,1
6000092102AV008,0818212024-05-06,1
6000092102AV008,0818212024-05-13,1
6000092102AV008,0818212024-05-20,1
9210260000AV008,0818312024-03-19,1
7180178400AV008,0818612024-03-19,1
7180178400AV008,0818612024-04-02,1
7180178400AV008,0818612024-05-02,1
7840071801AV008,0818712024-03-19,1
1700010600AV008,0818912024-03-19,1
1700010600AV008,0818912024-03-25,1
1700010600AV008,0818912024-04-01,1
1700010600AV008,0818912024-04-29,1
1700010600AV008,0818912024-05-06,1
1700010600AV008,0818912024-05-13,1
1700010600AV008,0818912024-05-20,1
6000037300AV008,0819012024-03-19,1
3730060000AV008,0819112024-03-19,1
6000092102AV008,0819212024-03-19,1
9210260000AV008,0819312024-03-19,1
5100354413AV008,0819512024-03-19,1
1060017000AV008,0819812024-03-19,1
1060017000AV008,0819812024-04-08,1
1700010600AV008,0819912024-03-19,1
1700010600AV008,0819912024-03-25,1
1700010600AV008,0819912024-04-01,1
1700010600AV008,0819912024-04-29,1
1700010600AV008,0819912024-05-06,1
1700010600AV008,0819912024-05-13,1
1700010600AV008,0819912024-05-20,1
6000037300AV008,0820012024-03-19,1
6000037300AV008,0820012024-03-25,1
6000037300AV008,0820012024-04-01,1
9210260000AV008,0820312024-03-19,1
7180178400AV008,0820612024-03-19,1
7840071801AV008,0820712024-03-19,1
7840071801AV008,0820712024-04-02,1
7840071801AV008,0820712024-05-02,1
1060017000AV008,0820812024-03-19,1
1700010600AV008,0820912024-03-19,1
3730060000AV008,0821112024-03-19,1
3730060000AV008,0821112024-03-25,1
3730060000AV008,0821112024-04-01,1
6000092102AV008,0821212024-03-19,1
9210260000AV008,0821312024-03-19,1
5100350500AV008,0821512024-03-19,1
5100350500AV008,0821512024-04-01,1
5100350500AV008,0821512024-05-02,1
7180178400AV008,0821612024-03-19,1
7180178400AV008,0821612024-04-02,1
7180178400AV008,0821612024-05-02,1
1700010600AV008,0821912024-03-19,1
1700010600AV008,0821912024-04-08,1
6000037300AV008,0822012024-03-19,1
6000037300AV008,0826012024-03-19,1
6000037300AV008,0826012024-03-25,1
6000037300AV008,0826012024-04-01,1
6000037300AV008,0826012024-04-29,1
6000037300AV008,0826012024-05-06,1
3730060000AV008,0826112024-03-19,1
3730060000AV008,0826112024-03-25,1
3730060000AV008,0826112024-04-01,1
3730060000AV008,0826112024-04-29,1
3730060000AV008,0826112024-05-06,1
3730060000AV008,0827112024-03-19,1
3730060000AV008,0827112024-03-25,1
3730060000AV008,0827112024-04-01,1
3730060000AV008,0827112024-04-29,1
3730060000AV008,0827112024-05-06,1
3730060000AV008,0827112024-05-13,1
3730060000AV008,0827112024-05-20,1
9210260000AV008,0827312024-03-19,1
9210260000AV008,0827312024-03-25,1
9210260000AV008,0827312024-04-01,1
9210260000AV008,0827312024-04-29,1
9210260000AV008,0827312024-05-06,1
5100305000AV008,0827512024-03-19,1
1060017000AV008,0827812024-03-19,1
1060017000AV008,0827812024-04-08,1
1060017000AV008,0827812024-05-01,1
9210260000AV008,0828312024-03-19,1
9210260000AV008,0828312024-03-25,1
9210260000AV008,0828312024-04-01,1
9210260000AV008,0828312024-04-29,1
9210260000AV008,0828312024-05-06,1
9210260000AV008,0828312024-05-13,1
9210260000AV008,0828312024-05-20,1
6000092102AV008,0829212024-03-19,1
5100305000AV008,0829512024-03-19,1
6060092102AV008,0831212024-03-19,1
6060092102AV008,0831212024-03-24,1
6060092102AV008,0831212024-03-28,1
6060092102AV008,0831212024-03-29,1
6060092102AV008,0831212024-03-31,1
6060092102AV008,0831212024-04-01,1
6060092102AV008,0831212024-05-01,1
6060092102AV008,0831212024-05-03,1
6060092102AV008,0831212024-05-15,1
6060092102AV008,0831212024-05-16,1
6000092102AV008,0831222024-03-19,1
6000092102AV008,0831222024-04-01,1
6000092102AV008,0831222024-05-03,1
6000092102AV008,0831222024-05-16,1
1060017000AV008,0831812024-04-08,1
6000092102AV008,0832212024-03-19,1
5100305000AV008,0833512024-03-19,1
1700010600AV008,0835912024-03-19,1
1700010600AV008,0838912024-03-19,1
5100305000AV008,0839512024-03-19,1
3730060000AV008,0847112024-03-19,1
3730060000AV008,0847112024-03-25,1
3730060000AV008,0847112024-04-01,1
3730060000AV008,0847112024-04-29,1
3730060000AV008,0847112024-05-06,1
3730060000AV008,0847112024-05-13,1
3730060000AV008,0847112024-05-20,1
0500051003AV008,0847512024-03-19,1
0500051003AV008,0850512024-03-19,1
0500051003AV008,0852512024-03-19,1
0500051003AV008,0857512024-03-19,1
5050051003AV008,0865412024-03-19,1
5050051003AV008,0865412024-04-01,1
5050051003AV008,0865412024-05-02,1
5441351003AV008,0866412024-03-19,1
5441351003AV008,0866412024-04-01,1
5441351003AV008,0866412024-05-02,1
5441351003AV008,0869412024-03-19,1
5441351003AV008,0870412024-03-19,1
5441351003AV008,0874412024-03-19,1
5441351003AV008,0876412024-03-19,1
5441351003AV008,0876412024-04-01,1
5441351003AV008,0876412024-05-02,1
5441351003AV008,0878412024-03-19,1
5441305000AV008,0881512024-03-19,1
5441305000AV008,0883512024-03-19,1
5441305000AV008,0885512024-03-19,1
0500054413AV008,0891512024-03-19,1
0500054413AV008,0893512024-03-19,1
0500054413AV008,0895512024-03-19,1
3141222100AV008,0905112024-03-19,1
3141222100AV008,0905112024-03-25,1
3141222100AV008,0905112024-04-01,1
3141222100AV008,0905112024-04-29,1
3141222100AV008,0906112024-03-19,1
3141222100AV008,0906112024-03-25,1
3141222100AV008,0906112024-04-01,1
3141222100AV008,0906112024-04-29,1
6120060911VRD,0906712024-03-19,1
6120060911VRD,0906712024-03-25,1
6120060911VRD,0906712024-04-01,1
6120060911VRD,0906712024-05-02,1
0822331412VRX,0907212024-03-19,1
0822331412VRX,0907212024-04-08,1
0822331412VRX,0907222024-03-19,2
0822331412VRX,0907222024-04-08,2
3141208223VRX,0907312024-03-19,1
6091161200VRD,0907512024-03-19,1
6091161200VRD,0907512024-03-25,1
6091161200VRD,0907512024-04-01,1
6091161200VRD,0907512024-04-29,1
6091161200VRD,0907512024-05-06,1
3141222100AV008,0908112024-03-19,1
0822331412VRX,0908212024-03-19,1
3141208223VRX,0908312024-03-19,1
6091161200VRD,0908512024-03-19,1
6120060911VRD,0908712024-03-19,1
2210031412AV008,0909012024-03-19,1
2210031412AV008,0909012024-03-25,1
2210031412AV008,0909012024-04-01,1
2210031412AV008,0909012024-04-29,1
3141208223VRX,0909312024-03-19,1
6091161200VRD,0910512024-03-19,1
6120060911VRD,0910712024-03-19,1
3141222100AV008,0911112024-03-19,1
0822331412VRX,0911212024-03-19,1
3141208223VRX,0911312024-03-19,1
3141208223VRX,0911312024-03-25,1
3141208223VRX,0911312024-04-01,1
3141208223VRX,0911312024-04-29,1
2210031412AV008,0912012024-03-19,1
3141208223VRX,0912312024-03-19,1
6091161200VRD,0912512024-03-19,1
6120060911VRD,0912712024-03-19,1
3141222100AV008,0913112024-03-19,1
3141222100AV008,0913112024-03-25,1
3141222100AV008,0913112024-04-01,1
3141222100AV008,0913112024-04-29,1
0822331412VRX,0913212024-03-19,1
0822331412VRX,0913222024-03-19,2
2210031412AV008,0914012024-03-19,1
0822331412VRX,0914212024-03-19,1
0822331412VRX,0914212024-03-25,1
0822331412VRX,0914212024-04-01,1
0822331412VRX,0914212024-04-29,1
3141208223VRX,0914312024-03-19,1
3141208223VRX,0914322024-03-19,1
3141208223VRX,0915312024-03-19,1
6091161200VRD,0915512024-03-19,1
6120060911VRD,0915712024-03-19,1
2210031412AV008,0916012024-03-19,1
0822331412VRX,0916212024-03-19,1
6120060911VRD,0916712024-03-19,1
6120060911VRD,0916712024-03-25,1
6120060911VRD,0916712024-04-01,1
6120060911VRD,0916712024-04-29,1
6120060911VRD,0916712024-05-06,1
3141222100AV008,0917112024-03-19,1
0822331412VRX,0917212024-03-19,1
3141208223VRX,0917312024-03-19,1
6091161200VRD,0917512024-03-19,1
6091161200VRD,0917512024-03-25,1
6091161200VRD,0917512024-04-01,1
6091161200VRD,0917512024-04-29,1
6091161200VRD,0917512024-05-06,1
0822331412VRX,0918212024-03-19,1
3141208223VRX,0918312024-03-19,1
0822331412VRX,0919212024-03-19,1
6091161200VRD,0919512024-03-19,1
6120060911VRD,0919712024-03-19,1
3141222100AV008,0920112024-03-19,1
0822331412VRX,0921212024-03-19,1
3141208223VRX,0921312024-03-19,1
3141208223VRX,0921322024-03-19,1
3141208223VRX,0921322024-03-25,1
6091161200VRD,0921512024-03-19,1
6120060911VRD,0921712024-03-19,1
2210031412AV008,0923012024-03-19,1
2210031412AV008,0923012024-03-25,1
2210031412AV008,0923012024-04-01,1
2210031412AV008,0923012024-04-29,1
6000055020GL026,0933012024-03-19,1
5502060000GL026,0933112024-03-19,1
3141222100AV008,0935112024-03-19,1
2210031412AV008,0947012024-03-19,1
2210031412AV008,0947012024-03-25,1
2210031412AV008,0947012024-04-01,1
2210031412AV008,0947012024-04-29,1
2210031412AV008,0948012024-03-19,1
2210031412AV008,0955012024-03-19,1
2210031412AV008,0955012024-03-25,1
2210031412AV008,0955012024-04-01,1
2210031412AV008,0955012024-04-29,1
2210031412AV008,0959012024-03-19,1
2210031412AV008,0961012024-03-19,1
6101517000GL026,1003312024-03-19,1
1541017000GL023,1016012024-03-19,1
1541017000GL023,1016012024-04-01,1
1700015410GL023,1017112024-03-19,1
1700015410GL023,1017112024-03-27,1
1700015410GL023,1017112024-04-01,1
7420060000AV006,1027212024-03-19,2
0500060000AV006,1031712024-03-31,1
6000074200AV006,1039312024-03-19,2
0410460000AV006,1050012024-03-21,1
7180104307AV006,1070912024-03-19,1
0430771801AV006,1071212024-03-19,1
6060061307GL026,1109212024-03-19,2
6130760600GL026,1109312024-03-19,2
1060003216AV006,1114412024-03-21,1
0321610600AV006,1117112024-03-22,1
6060061307GL026,1118212024-03-19,2
6130760600GL026,1118312024-03-19,2
1700061015GL026,1132612024-03-19,1
1700061015GL026,1132612024-03-27,1
1700061015GL026,1132612024-03-30,1
1700061015GL026,1132612024-04-30,1
1700061015GL026,1132612024-05-04,1
1700061015GL026,1132612024-08-14,1
1700061015GL026,1132612024-08-17,1
1700061015GL026,1132612024-10-31,1
1700061015GL026,1132612024-11-02,1
1700061015GL026,1132612024-12-05,1
0600661200GL026,1146012024-03-19,1
6120006006GL026,1146312024-03-19,1
1541010600VRR,1210012024-03-19,1
1541010600VRR,1210012024-04-01,1
1060015410VRR,1210112024-03-19,1
1060015410VRR,1210112024-03-25,1
1060015410VRR,1210112024-04-01,1
1060015410VRR,1210112024-04-29,1
1060015410VRR,1210112024-05-06,1
1060015410VRR,1210122024-03-19,1
1060015410VRR,1210122024-03-25,1
1060015410VRR,1210122024-04-01,1
1060015410VRR,1210122024-04-29,1
1060015410VRR,1210122024-05-06,1
1541015100VRR,1210212024-03-19,1
3141222308VRR,1241112024-03-19,1
3141222308VRR,1241112024-03-25,1
3141222308VRR,1241112024-04-01,1
3141222308VRR,1241112024-04-29,1
3141222308VRR,1241122024-03-19,1
3141222308VRR,1242112024-03-19,1
3141222308VRR,1243112024-03-19,1
3141222308VRR,1243122024-03-19,1
3141222308VRR,1243122024-03-25,1
3141222308VRR,1244112024-03-19,1
3141222308VRR,1244122024-03-19,1
3140023008VRR,1245112024-03-19,1
3141222308VRR,1245312024-03-19,1
3140022308VRR,1245512024-03-19,1
3140023008VRR,1245712024-03-19,1
3140022308VRR,1245912024-03-19,1
3140022308VRR,1246112024-03-19,1
2230822100VRE,1247412024-03-19,1
2210022308VRM,1247712024-03-19,1
2230831400VRR,1248012024-03-19,1
2300831400VRR,1248212024-03-19,1
2230831400VRR,1248412024-03-19,1
2230831400VRR,1248812024-03-19,1
2230831412VRR,1251212024-03-19,1
2230831412VRR,1251212024-03-25,1
2230831412VRR,1251212024-04-01,1
2230831412VRR,1251212024-04-29,1
2230831412VRR,1252612024-03-19,1
2230831412VRR,1252812024-03-19,1
2230831412VRR,1252812024-03-27,1
2230831412VRR,1252812024-03-28,1
2230831412VRR,1252822024-03-19,1
2230831412VRR,1252822024-03-25,1
2230831412VRR,1253812024-03-19,1
2230831412VRR,1255412024-03-19,1
2230831412VRR,1255412024-03-22,1
2230831412VRR,1255412024-03-23,1
2230831412VRR,1255412024-03-27,1
2230831412VRR,1255412024-03-28,1
2230831412VRR,1255412024-03-31,1
2230831412VRR,1255412024-04-01,1
2230831412VRR,1255422024-03-19,1
2230831412VRR,1255422024-03-25,1
3140031412VRR,1256012024-03-19,1
3141231400VRR,1256112024-03-19,1
2300831400VRR,1259012024-03-19,1
2020015100VRE,1260012024-03-19,1
2020015100VRE,1260022024-03-19,1
1510020200VRE,1260112024-03-19,1
1510020200VRE,1260112024-03-25,1
1510020200VRE,1260112024-04-01,1
1510020200VRE,1260112024-04-29,1
1510020200VRE,1260112024-05-06,1
2020010600VRE,1260212024-03-19,1
1510020200VRE,1260312024-03-19,1
1510020200VRE,1260312024-03-25,1
1510020200VRE,1260312024-04-01,1
2020015100VRE,1260412024-03-19,1
1510020200VRE,1260712024-03-19,1
1510020200VRE,1260712024-03-25,1
1510020200VRE,1260712024-04-01,1
1510020200VRE,1260712024-04-29,1
1510020200VRE,1260712024-05-06,1
2020022100VRE,1261112024-03-19,1
2020022100VRE,1261122024-03-19,2
1510020200VRE,1261312024-03-19,1
2210022308VRE,1262312024-03-19,1
2030031412VRM,1264112024-03-19,1
3141220300VRM,1264212024-03-19,1
3141222100VRM,1264412024-03-19,1
2210031412VRM,1264612024-03-19,1
3141221010VRM,1268012024-03-19,1
3141221010VRM,1268012024-04-08,1
2101020400VRM,1268112024-03-19,1
2040021010VRM,1268212024-03-19,1
