idViaje,horaSalida,idParada,seqParada
1303712024-04-29,11:08:00,43011,5
1303712024-04-01,11:08:00,43011,5
1303712024-03-25,11:08:00,43011,5
1303712024-03-19,11:08:00,43011,5
0249422024-03-30,13:35:00,43011,4
0249422024-03-28,13:35:00,43011,4
0249422024-03-19,13:35:00,43011,4
0249412024-03-30,13:35:00,43011,4
0249412024-03-28,13:35:00,43011,4
0249412024-03-19,13:35:00,43011,4
0239422024-05-02,12:59:00,43011,3
0239422024-05-01,12:59:00,43011,3
0239422024-03-30,12:59:00,43011,3
0239422024-03-29,12:59:00,43011,3
0239422024-03-19,12:59:00,43011,3
0239412024-05-02,12:59:00,43011,3
0239412024-05-01,12:59:00,43011,3
0239412024-03-30,12:59:00,43011,3
0239412024-03-29,12:59:00,43011,3
0239412024-03-19,12:59:00,43011,3
0238422024-05-02,21:36:00,43011,3
0238422024-03-30,21:36:00,43011,3
0238422024-03-19,21:36:00,43011,3
0238412024-05-02,21:36:00,43011,3
0238412024-03-30,21:36:00,43011,3
0238412024-03-19,21:36:00,43011,3
0237532024-03-30,18:17:00,43011,2
0237532024-03-28,18:17:00,43011,2
0237532024-03-19,18:17:00,43011,2
0237522024-03-30,18:17:00,43011,2
0237522024-03-28,18:17:00,43011,2
0237522024-03-19,18:17:00,43011,2
0237512024-03-30,18:17:00,43011,2
0237512024-03-28,18:17:00,43011,2
0237512024-03-19,18:17:00,43011,2
0236522024-05-03,15:58:00,43011,2
0236522024-05-02,15:58:00,43011,2
0236522024-03-19,15:58:00,43011,2
0236512024-05-03,15:58:00,43011,2
0236512024-05-02,15:58:00,43011,2
0236512024-03-19,15:58:00,43011,2
0228522024-05-03,9:02:00,43011,2
0228522024-03-30,9:02:00,43011,2
0228522024-03-19,9:02:00,43011,2
0228512024-05-03,9:02:00,43011,2
0228512024-03-30,9:02:00,43011,2
0228512024-03-19,9:02:00,43011,2
0220522024-03-30,10:35:00,43011,2
0220522024-03-29,10:35:00,43011,2
0220522024-03-19,10:35:00,43011,2
0220512024-03-30,10:35:00,43011,2
0220512024-03-29,10:35:00,43011,2
0220512024-03-19,10:35:00,43011,2
1309512024-03-19,21:55:00,43012,6
1304112024-03-19,6:55:00,43012,3
1309912024-05-06,10:00:00,43015,6
1309912024-04-29,10:00:00,43015,6
1309912024-04-01,10:00:00,43015,6
1309912024-03-25,10:00:00,43015,6
1309912024-03-19,10:00:00,43015,6
1304912024-03-19,19:20:00,43015,3
1304312024-03-19,15:22:00,43015,3
1303912024-03-19,18:13:00,43015,6
1303712024-05-06,11:17:00,43015,6
1303712024-04-29,11:17:00,43015,6
1303712024-04-01,11:17:00,43015,6
1303712024-03-25,11:17:00,43015,6
1303712024-03-19,11:17:00,43015,6
1309912024-05-06,10:30:00,43019,8
1309912024-04-29,10:30:00,43019,8
1309912024-04-01,10:30:00,43019,8
1309912024-03-25,10:30:00,43019,8
1309912024-03-19,10:30:00,43019,8
1309512024-03-19,22:20:00,43019,8
1308912024-03-19,19:30:00,43019,1
1308712024-04-01,9:40:00,43019,1
1308712024-03-25,9:40:00,43019,1
1308712024-03-19,9:40:00,43019,1
1308612024-03-29,20:40:00,43019,10
1308612024-03-28,20:40:00,43019,10
1308612024-03-19,20:40:00,43019,10
1308412024-03-19,10:10:00,43019,7
1304912024-03-19,18:57:00,43019,1
1304312024-03-19,15:00:00,43019,1
1304112024-03-19,6:30:00,43019,1
1303912024-03-19,18:31:00,43019,8
1303712024-05-06,11:38:00,43019,8
1303712024-04-29,11:38:00,43019,8
1303712024-04-01,11:38:00,43019,8
1303712024-03-25,11:38:00,43019,8
1303712024-03-19,11:38:00,43019,8
0249422024-03-30,14:02:00,43019,5
0249422024-03-28,14:02:00,43019,5
0249422024-03-19,14:02:00,43019,5
0249412024-03-30,14:02:00,43019,5
0249412024-03-28,14:02:00,43019,5
0249412024-03-19,14:02:00,43019,5
0239422024-05-02,13:25:00,43019,4
0239422024-05-01,13:25:00,43019,4
0239422024-03-30,13:25:00,43019,4
0239422024-03-29,13:25:00,43019,4
0239422024-03-19,13:25:00,43019,4
0239412024-05-02,13:25:00,43019,4
0239412024-05-01,13:25:00,43019,4
0239412024-03-30,13:25:00,43019,4
0239412024-03-29,13:25:00,43019,4
0239412024-03-19,13:25:00,43019,4
0238422024-05-02,22:02:00,43019,4
0238422024-03-30,22:02:00,43019,4
0238422024-03-19,22:02:00,43019,4
0238412024-05-02,22:02:00,43019,4
0238412024-03-30,22:02:00,43019,4
0238412024-03-19,22:02:00,43019,4
0237532024-03-30,17:50:00,43019,1
0237532024-03-28,17:50:00,43019,1
0237532024-03-19,17:50:00,43019,1
0237522024-03-30,17:50:00,43019,1
0237522024-03-28,17:50:00,43019,1
0237522024-03-19,17:50:00,43019,1
0237512024-03-30,17:50:00,43019,1
0237512024-03-28,17:50:00,43019,1
0237512024-03-19,17:50:00,43019,1
0236522024-05-03,15:30:00,43019,1
0236522024-05-02,15:30:00,43019,1
0236522024-03-19,15:30:00,43019,1
0236512024-05-03,15:30:00,43019,1
0236512024-05-02,15:30:00,43019,1
0236512024-03-19,15:30:00,43019,1
0228522024-05-03,8:34:00,43019,1
0228522024-03-30,8:34:00,43019,1
0228522024-03-19,8:34:00,43019,1
0228512024-05-03,8:34:00,43019,1
0228512024-03-30,8:34:00,43019,1
0228512024-03-19,8:34:00,43019,1
0220522024-03-30,10:07:00,43019,1
0220522024-03-29,10:07:00,43019,1
0220522024-03-19,10:07:00,43019,1
0220512024-03-30,10:07:00,43019,1
0220512024-03-29,10:07:00,43019,1
0220512024-03-19,10:07:00,43019,1
1309912024-05-06,10:09:00,43021,7
1309912024-04-29,10:09:00,43021,7
1309912024-04-01,10:09:00,43021,7
1309912024-03-25,10:09:00,43021,7
1309912024-03-19,10:09:00,43021,7
1309512024-03-19,22:08:00,43021,7
1304912024-03-19,19:10:00,43021,2
1304312024-03-19,15:12:00,43021,2
1304112024-03-19,6:42:00,43021,2
1303912024-03-19,18:22:00,43021,7
1303712024-05-06,11:26:00,43021,7
1303712024-04-29,11:26:00,43021,7
1303712024-04-01,11:26:00,43021,7
1303712024-03-25,11:26:00,43021,7
1303712024-03-19,11:26:00,43021,7
1817012024-03-19,14:49:00,50002,6
1803212024-03-30,17:36:00,50002,7
1803212024-03-23,17:36:00,50002,7
1803212024-03-19,17:36:00,50002,7
1803112024-03-30,8:27:00,50002,8
1803112024-03-23,8:27:00,50002,8
1803112024-03-19,8:27:00,50002,8
1704412024-05-06,9:05:00,50002,2
1704412024-04-29,9:05:00,50002,2
1704412024-04-01,9:05:00,50002,2
1704412024-03-25,9:05:00,50002,2
1704412024-03-19,9:05:00,50002,2
1704212024-05-06,7:38:00,50002,2
1704212024-04-29,7:38:00,50002,2
1704212024-04-01,7:38:00,50002,2
1704212024-03-25,7:38:00,50002,2
1704212024-03-19,7:38:00,50002,2
1704112024-03-19,15:33:00,50002,5
1833122024-05-02,12:19:00,50100,21
1833122024-05-01,12:19:00,50100,21
1833122024-03-30,12:19:00,50100,21
1833122024-03-28,12:19:00,50100,21
1833122024-03-19,12:19:00,50100,21
1833112024-04-29,12:25:00,50100,21
1833112024-04-01,12:25:00,50100,21
1833112024-03-25,12:25:00,50100,21
1833112024-03-19,12:25:00,50100,21
1833012024-03-19,15:59:00,50100,2
1818332024-06-25,13:27:00,50100,12
1818332024-06-24,13:27:00,50100,12
1818332024-05-02,13:27:00,50100,12
1818332024-05-01,13:27:00,50100,12
1818332024-04-15,13:27:00,50100,12
1818332024-04-08,13:27:00,50100,12
1818332024-04-01,13:27:00,50100,12
1818332024-03-29,13:27:00,50100,12
1818332024-03-28,13:27:00,50100,13
1818332024-03-19,13:27:00,50100,12
1818322024-03-29,13:27:00,50100,9
1818322024-03-28,13:27:00,50100,9
1818322024-03-19,13:27:00,50100,9
1818312024-06-25,13:27:00,50100,12
1818312024-05-02,13:27:00,50100,12
1818312024-04-09,13:27:00,50100,12
1818312024-03-25,13:27:00,50100,12
1818312024-03-19,13:27:00,50100,12
1818132024-03-29,17:10:00,50100,4
1818132024-03-28,17:10:00,50100,4
1818132024-03-19,17:10:00,50100,4
1818122024-06-25,17:10:00,50100,4
1818122024-06-24,17:10:00,50100,4
1818122024-05-02,17:10:00,50100,4
1818122024-05-01,17:10:00,50100,4
1818122024-04-15,17:10:00,50100,4
1818122024-04-08,17:10:00,50100,4
1818122024-04-01,17:10:00,50100,4
1818122024-03-29,17:10:00,50100,4
1818122024-03-28,17:10:00,50100,4
1818122024-03-19,17:10:00,50100,4
1818112024-06-25,17:10:00,50100,4
1818112024-05-02,17:10:00,50100,4
1818112024-04-09,17:10:00,50100,4
1818112024-03-25,17:10:00,50100,4
1818112024-03-22,17:10:00,50100,4
1818112024-03-19,17:10:00,50100,4
1817012024-03-19,15:02:00,50100,7
1808332024-03-29,20:17:00,50100,10
1808332024-03-28,20:17:00,50100,10
1808332024-03-19,20:17:00,50100,10
1808322024-06-25,20:17:00,50100,13
1808322024-06-24,20:17:00,50100,13
1808322024-05-02,20:17:00,50100,13
1808322024-05-01,20:17:00,50100,13
1808322024-04-09,20:17:00,50100,13
1808322024-04-01,20:17:00,50100,13
1808322024-03-29,20:17:00,50100,13
1808322024-03-28,20:17:00,50100,14
1808322024-03-19,20:17:00,50100,13
1808312024-06-25,20:17:00,50100,13
1808312024-05-02,20:17:00,50100,13
1808312024-04-09,20:17:00,50100,13
1808312024-03-25,20:17:00,50100,13
1808312024-03-22,20:17:00,50100,13
1808312024-03-19,20:17:00,50100,13
1808132024-06-25,10:52:00,50100,4
1808132024-06-24,10:52:00,50100,4
1808132024-05-02,10:52:00,50100,4
1808132024-05-01,10:52:00,50100,4
1808132024-04-09,10:52:00,50100,4
1808132024-04-01,10:52:00,50100,4
1808132024-03-29,10:52:00,50100,4
1808132024-03-28,10:52:00,50100,4
1808132024-03-19,10:52:00,50100,4
1808122024-03-29,10:52:00,50100,4
1808122024-03-28,10:52:00,50100,4
1808122024-03-19,10:52:00,50100,4
1808112024-06-25,10:52:00,50100,4
1808112024-05-02,10:52:00,50100,4
1808112024-04-09,10:52:00,50100,4
1808112024-03-25,10:52:00,50100,4
1808112024-03-19,10:52:00,50100,4
1803712024-03-23,19:20:00,50100,8
1803712024-03-19,19:20:00,50100,8
1803612024-03-23,21:25:00,50100,7
1803612024-03-19,21:25:00,50100,7
1803512024-03-23,17:23:00,50100,8
1803512024-03-19,18:49:00,50100,8
1803412024-03-23,19:29:00,50100,4
1803412024-03-19,19:29:00,50100,4
1803312024-03-23,10:32:00,50100,8
1803312024-03-19,10:32:00,50100,8
1803212024-03-30,17:48:00,50100,8
1803212024-03-23,17:48:00,50100,8
1803212024-03-19,17:48:00,50100,8
1803112024-03-30,8:15:00,50100,7
1803112024-03-23,8:15:00,50100,7
1803112024-03-19,8:15:00,50100,7
1803012024-03-23,11:18:00,50100,8
1803012024-03-19,10:36:00,50100,8
1802722024-03-19,21:21:00,50100,14
1802412024-04-08,6:32:00,50100,4
1802412024-03-19,6:32:00,50100,4
1704512024-03-19,23:09:00,50100,4
1704412024-05-06,9:17:00,50100,3
1704412024-04-29,9:17:00,50100,3
1704412024-04-01,9:17:00,50100,3
1704412024-03-25,9:17:00,50100,3
1704412024-03-19,9:17:00,50100,3
1704312024-03-19,22:13:00,50100,4
1704212024-05-06,7:50:00,50100,3
1704212024-04-29,7:50:00,50100,3
1704212024-04-01,7:50:00,50100,3
1704212024-03-25,7:50:00,50100,3
1704212024-03-19,7:50:00,50100,3
1704112024-03-19,15:21:00,50100,4
0069712024-03-19,15:39:00,50100,14
0069412024-03-19,13:02:00,50100,12
1803712024-03-23,19:04:00,50102,7
1803712024-03-19,19:04:00,50102,7
1803612024-03-23,21:39:00,50102,8
1803612024-03-19,21:39:00,50102,8
1803512024-03-23,17:10:00,50102,7
1803512024-03-19,18:34:00,50102,7
1803412024-03-23,19:44:00,50102,5
1803412024-03-19,19:44:00,50102,5
1803312024-03-23,10:18:00,50102,7
1803312024-03-19,10:18:00,50102,7
1803212024-03-30,18:01:00,50102,9
1803212024-03-23,18:01:00,50102,9
1803212024-03-19,18:01:00,50102,9
1803112024-03-30,7:58:00,50102,6
1803112024-03-23,7:58:00,50102,6
1803112024-03-19,7:58:00,50102,6
1803012024-03-23,11:32:00,50102,9
1803012024-03-19,10:51:00,50102,9
0069712024-03-19,15:58:00,50102,15
0069412024-03-19,12:45:00,50102,11
1803712024-03-23,18:55:00,50200,6
1803712024-03-19,18:55:00,50200,6
1803612024-03-23,21:48:00,50200,9
1803612024-03-19,21:48:00,50200,9
1803512024-03-23,17:02:00,50200,6
1803512024-03-19,18:24:00,50200,6
1803312024-03-23,10:10:00,50200,6
1803312024-03-19,10:10:00,50200,6
1803212024-03-30,18:10:00,50200,10
1803212024-03-23,18:10:00,50200,10
1803212024-03-19,18:10:00,50200,10
1803112024-03-30,7:48:00,50200,5
1803112024-03-23,7:48:00,50200,5
1803112024-03-19,7:48:00,50200,5
1803012024-03-23,11:41:00,50200,10
1803012024-03-19,11:01:00,50200,10
1803712024-03-23,18:44:00,50202,5
1803712024-03-19,18:44:00,50202,5
1803612024-03-23,22:01:00,50202,10
1803612024-03-19,22:01:00,50202,10
1803512024-03-23,16:51:00,50202,5
1803512024-03-19,18:01:00,50202,5
1803312024-03-23,9:58:00,50202,5
1803312024-03-19,9:58:00,50202,5
1803212024-03-30,18:23:00,50202,11
1803212024-03-23,18:23:00,50202,11
1803212024-03-19,18:23:00,50202,11
1803112024-03-30,7:36:00,50202,4
1803112024-03-23,7:36:00,50202,4
1803112024-03-19,7:36:00,50202,4
1803012024-03-23,11:55:00,50202,11
1803012024-03-19,11:14:00,50202,11
1803712024-03-23,18:15:00,50207,4
1803712024-03-19,18:15:00,50207,4
1803612024-03-23,22:30:00,50207,11
1803612024-03-19,22:30:00,50207,11
1803512024-03-23,16:18:00,50207,4
1803512024-03-19,17:32:00,50207,4
1803412024-03-23,20:33:00,50207,6
1803412024-03-19,20:33:00,50207,6
1803312024-03-23,9:29:00,50207,4
1803312024-03-19,9:29:00,50207,4
1803212024-03-30,19:02:00,50207,12
1803212024-03-23,19:02:00,50207,12
1803212024-03-19,19:02:00,50207,12
1803112024-03-30,7:06:00,50207,3
1803112024-03-23,7:06:00,50207,3
1803112024-03-19,7:06:00,50207,3
1803012024-03-23,12:32:00,50207,12
1803012024-03-19,11:52:00,50207,12
0069712024-03-19,16:47:00,50207,16
0069412024-03-19,11:57:00,50207,10
3727712024-03-19,10:41:00,50300,8
3727612024-03-19,11:21:00,50300,1
1803712024-03-23,17:59:00,50300,3
1803712024-03-19,17:59:00,50300,3
1803612024-03-23,22:43:00,50300,12
1803612024-03-19,22:43:00,50300,12
1803512024-03-23,16:03:00,50300,3
1803512024-03-19,17:19:00,50300,3
1803412024-03-23,20:48:00,50300,7
1803412024-03-19,20:48:00,50300,7
1803312024-03-23,9:13:00,50300,3
1803312024-03-19,9:13:00,50300,3
1803212024-03-30,19:18:00,50300,13
1803212024-03-23,19:18:00,50300,13
1803212024-03-19,19:18:00,50300,13
1803112024-03-30,6:51:00,50300,2
1803112024-03-23,6:51:00,50300,2
1803112024-03-19,6:51:00,50300,2
1803012024-03-23,12:47:00,50300,13
1803012024-03-19,12:11:00,50300,13
0069712024-03-19,17:03:00,50300,17
0069412024-03-19,11:42:00,50300,9
0027732024-03-31,10:43:00,50300,8
0027722024-03-19,10:43:00,50300,1
0027712024-03-19,10:43:00,50300,8
0027632024-03-28,11:21:00,50300,4
0027622024-03-29,11:19:00,50300,4
0027622024-03-28,11:19:00,50300,4
0027622024-03-19,11:19:00,50300,4
0027612024-03-29,11:21:00,50300,4
0027612024-03-28,11:21:00,50300,4
0027612024-03-19,11:21:00,50300,4
1333712024-04-01,8:50:00,50400,5
1333712024-03-19,8:50:00,50400,5
1333112024-04-01,5:44:00,50400,2
1333112024-03-19,5:44:00,50400,2
1308312024-03-19,15:00:00,50400,2
1307912024-03-19,7:54:00,50400,2
1307312024-03-19,18:43:00,50400,2
1303512024-03-19,17:25:00,50400,2
1301712024-03-19,22:22:00,50400,17
1301122024-04-01,17:45:00,50400,9
1301122024-03-25,17:45:00,50400,9
1301122024-03-19,17:45:00,50400,9
1301112024-04-01,17:45:00,50400,19
1301112024-03-25,17:45:00,50400,19
1301112024-03-19,17:45:00,50400,19
1300912024-03-19,15:47:00,50400,18
1300322024-04-01,11:44:00,50400,21
1300322024-03-25,11:44:00,50400,21
1300322024-03-19,11:44:00,50400,21
1300112024-04-01,10:39:00,50400,23
1300112024-03-19,10:39:00,50400,23
0069712024-03-19,17:19:00,50400,18
0069412024-03-19,11:21:00,50400,8
1333712024-04-01,8:32:00,50403,4
1333712024-03-19,8:32:00,50403,4
1333112024-04-01,5:59:00,50403,3
1333112024-03-19,5:59:00,50403,3
1308312024-03-19,15:15:00,50403,3
1307912024-03-19,8:09:00,50403,3
1307312024-03-19,18:58:00,50403,3
1303512024-03-19,17:45:00,50403,3
1301712024-03-19,22:07:00,50403,16
1301122024-04-01,17:16:00,50403,8
1301122024-03-25,17:16:00,50403,8
1301122024-03-19,17:16:00,50403,8
1301112024-04-01,17:16:00,50403,18
1301112024-03-25,17:16:00,50403,18
1301112024-03-19,17:16:00,50403,18
1300912024-03-19,15:32:00,50403,17
1300322024-04-01,11:29:00,50403,20
1300322024-03-25,11:29:00,50403,20
1300322024-03-19,11:29:00,50403,20
1300112024-04-01,10:24:00,50403,22
1300112024-03-19,10:24:00,50403,22
0069712024-03-19,17:37:00,50403,19
0069412024-03-19,11:05:00,50403,7
3828312024-03-19,15:42:00,50407,1
3810312024-03-30,11:06:00,50407,4
3810312024-03-28,11:06:00,50407,4
3810312024-03-19,11:06:00,50407,4
3807912024-03-19,8:30:00,50407,1
3807312024-03-19,19:19:00,50407,1
3803512024-03-19,18:06:00,50407,1
3801712024-03-19,21:43:00,50407,4
3801112024-03-19,16:52:00,50407,4
3800912024-03-19,15:06:00,50407,4
3800112024-04-01,10:00:00,50407,4
3800112024-03-19,10:00:00,50407,4
1333712024-04-01,8:03:00,50407,3
1333712024-03-19,8:03:00,50407,3
1333112024-04-01,6:20:00,50407,4
1333112024-03-19,6:20:00,50407,4
1323312024-03-19,18:30:00,50407,4
1323212024-03-19,18:38:00,50407,1
1323112024-04-01,11:25:00,50407,4
1323112024-03-19,11:25:00,50407,4
1322212024-03-19,14:18:00,50407,1
1322112024-03-19,20:31:00,50407,4
1320812024-03-19,9:10:00,50407,1
1320312024-03-19,8:55:00,50407,8
1320212024-04-01,5:25:00,50407,1
1320212024-03-19,5:25:00,50407,1
1308312024-03-19,15:42:00,50407,4
1307912024-03-19,8:30:00,50407,4
1307312024-03-19,19:19:00,50407,4
1303512024-03-19,18:06:00,50407,4
1301712024-03-19,21:44:00,50407,15
1301122024-04-01,16:53:00,50407,7
1301122024-03-25,16:53:00,50407,7
1301122024-03-19,16:53:00,50407,7
1301112024-04-01,16:53:00,50407,17
1301112024-03-25,16:53:00,50407,17
1301112024-03-19,16:53:00,50407,17
1300912024-03-19,15:07:00,50407,16
1300322024-04-01,11:07:00,50407,19
1300322024-03-25,11:07:00,50407,19
1300322024-03-19,11:07:00,50407,19
1300112024-04-01,10:01:00,50407,21
1300112024-03-19,10:01:00,50407,21
1324112024-03-19,18:41:00,50413,5
1324012024-03-19,16:22:00,50413,1
1323612024-04-01,22:08:00,50413,1
1323612024-03-25,22:08:00,50413,1
1323612024-03-19,22:08:00,50413,1
1323412024-03-19,21:26:00,50413,1
1323312024-03-19,17:43:00,50413,3
1323212024-03-19,19:15:00,50413,2
1323112024-04-01,10:49:00,50413,3
1323112024-03-19,10:49:00,50413,3
1323012024-03-19,18:53:00,50413,1
1322912024-04-01,11:52:00,50413,3
1322912024-03-19,11:52:00,50413,3
1322712024-04-01,21:54:00,50413,5
1322712024-03-19,21:54:00,50413,5
1322412024-04-01,13:33:00,50413,1
1322412024-03-19,13:33:00,50413,1
1322312024-03-19,21:01:00,50413,7
1322212024-03-19,14:59:00,50413,2
1322112024-03-19,19:50:00,50413,3
1321812024-03-19,12:59:00,50413,1
1321612024-04-01,12:15:00,50413,1
1321612024-03-19,12:15:00,50413,1
1321512024-03-19,15:33:00,50413,3
1321312024-04-01,13:26:00,50413,5
1321312024-03-19,13:26:00,50413,5
1321222024-03-19,11:20:00,50413,1
1321112024-03-19,12:43:00,50413,5
1320912024-03-19,11:12:00,50413,5
1320812024-03-19,9:53:00,50413,2
1320712024-04-01,9:47:00,50413,5
1320712024-03-19,9:47:00,50413,5
1320612024-04-01,7:49:00,50413,1
1320612024-03-19,7:49:00,50413,1
1320312024-03-19,8:19:00,50413,7
1320212024-04-01,6:02:00,50413,2
1320212024-03-19,6:02:00,50413,2
1320112024-03-30,7:20:00,50413,7
1320112024-03-19,7:20:00,50413,7
1333712024-04-01,7:23:00,50417,2
1333712024-03-19,7:23:00,50417,2
1326512024-04-01,8:29:00,50417,2
1326512024-03-19,8:29:00,50417,2
1326412024-04-01,8:35:00,50417,1
1326412024-03-19,8:35:00,50417,1
1326312024-04-01,20:16:00,50417,2
1326312024-03-19,20:16:00,50417,2
1326212024-04-01,20:20:00,50417,1
1326212024-03-19,20:20:00,50417,1
1326112024-04-01,15:51:00,50417,2
1326112024-03-19,15:51:00,50417,2
1326012024-04-01,15:56:00,50417,1
1326012024-03-19,15:56:00,50417,1
1325912024-04-01,14:36:00,50417,2
1325912024-03-19,14:36:00,50417,2
1325812024-04-01,14:41:00,50417,1
1325812024-03-19,14:41:00,50417,1
1325612024-04-01,14:16:00,50417,1
1325612024-03-19,14:16:00,50417,1
1325512024-04-01,10:22:00,50417,2
1325512024-03-19,10:22:00,50417,2
1325412024-04-01,10:27:00,50417,1
1325412024-03-19,10:27:00,50417,1
1325312024-04-01,8:51:00,50417,2
1325312024-03-19,8:51:00,50417,2
1325212024-04-01,8:56:00,50417,1
1325212024-03-19,8:56:00,50417,1
1325112024-04-01,7:40:00,50417,2
1325112024-03-19,7:40:00,50417,2
1325012024-04-01,7:44:00,50417,1
1325012024-03-19,7:44:00,50417,1
1324112024-03-19,18:36:00,50417,4
1324012024-03-19,16:28:00,50417,2
1323612024-04-01,22:16:00,50417,2
1323612024-03-25,22:16:00,50417,2
1323612024-03-19,22:16:00,50417,2
1323512024-04-01,14:02:00,50417,4
1323512024-03-19,14:02:00,50417,4
1323412024-03-19,21:34:00,50417,2
1323312024-03-19,17:36:00,50417,2
1323212024-03-19,19:22:00,50417,3
1323112024-04-01,10:42:00,50417,2
1323112024-03-19,10:42:00,50417,2
1323012024-03-19,19:01:00,50417,2
1322912024-04-01,11:47:00,50417,2
1322912024-03-19,11:47:00,50417,2
1322712024-04-01,21:48:00,50417,4
1322712024-03-19,21:48:00,50417,4
1322612024-04-01,17:49:00,50417,1
1322612024-03-19,17:49:00,50417,1
1322412024-04-01,13:41:00,50417,2
1322412024-03-19,13:41:00,50417,2
1322312024-03-19,20:54:00,50417,6
1322212024-03-19,15:06:00,50417,3
1322112024-03-19,19:43:00,50417,2
1321912024-04-01,17:44:00,50417,6
1321912024-03-19,17:44:00,50417,6
1321812024-03-19,13:05:00,50417,2
1321612024-04-01,12:21:00,50417,2
1321612024-03-19,12:21:00,50417,2
1321512024-03-19,15:27:00,50417,2
1321312024-04-01,13:20:00,50417,4
1321312024-03-19,13:20:00,50417,4
1321222024-03-19,11:26:00,50417,2
1321112024-03-19,12:37:00,50417,4
1320912024-03-19,11:06:00,50417,4
1320812024-03-19,10:00:00,50417,3
1320712024-04-01,9:41:00,50417,4
1320712024-03-19,9:41:00,50417,4
1320612024-04-01,7:55:00,50417,2
1320612024-03-19,7:55:00,50417,2
1320312024-03-19,8:12:00,50417,6
1320212024-04-01,6:09:00,50417,3
1320212024-03-19,6:09:00,50417,3
1320112024-03-30,7:14:00,50417,6
1320112024-03-19,7:14:00,50417,6
3828312024-03-19,16:28:00,50500,2
3812012024-03-19,8:14:00,50500,1
3810322024-04-01,10:21:00,50500,3
3810322024-03-19,10:21:00,50500,3
3810312024-03-30,10:24:00,50500,3
3810312024-03-28,10:24:00,50500,3
3810312024-03-19,10:24:00,50500,3
3807912024-03-19,9:21:00,50500,2
3807312024-03-19,20:03:00,50500,2
3803512024-03-19,18:54:00,50500,2
3803212024-03-19,14:03:00,50500,1
3803112024-03-19,22:08:00,50500,3
3803012024-04-01,6:40:00,50500,1
3803012024-03-19,6:40:00,50500,1
3801712024-03-19,21:01:00,50500,3
3801512024-03-19,19:07:00,50500,3
3801112024-03-19,16:04:00,50500,3
3800912024-03-19,14:23:00,50500,3
3800112024-04-01,9:14:00,50500,3
3800112024-03-19,9:14:00,50500,3
1333712024-04-01,7:17:00,50500,1
1333712024-03-19,7:17:00,50500,1
1333112024-04-01,7:05:00,50500,5
1333112024-03-19,7:05:00,50500,5
1326612024-04-01,21:05:00,50500,1
1326612024-03-19,21:05:00,50500,1
1326512024-04-01,8:23:00,50500,1
1326512024-03-19,8:23:00,50500,1
1326412024-04-01,8:41:00,50500,2
1326412024-03-19,8:41:00,50500,2
1326312024-04-01,20:10:00,50500,1
1326312024-03-19,20:10:00,50500,1
1326212024-04-01,20:26:00,50500,2
1326212024-03-19,20:26:00,50500,2
1326112024-04-01,15:45:00,50500,1
1326112024-03-19,15:45:00,50500,1
1326012024-04-01,16:02:00,50500,2
1326012024-03-19,16:02:00,50500,2
1325912024-04-01,14:30:00,50500,1
1325912024-03-19,14:30:00,50500,1
1325822024-04-01,14:49:00,50500,1
1325822024-03-25,14:49:00,50500,1
1325822024-03-19,14:49:00,50500,1
1325812024-04-01,14:49:00,50500,2
1325812024-03-19,14:49:00,50500,2
1325612024-04-01,14:22:00,50500,2
1325612024-03-19,14:22:00,50500,2
1325512024-04-01,10:16:00,50500,1
1325512024-03-19,10:16:00,50500,1
1325412024-04-01,10:33:00,50500,2
1325412024-03-19,10:33:00,50500,2
1325312024-04-01,8:45:00,50500,1
1325312024-03-19,8:45:00,50500,1
1325212024-04-01,9:02:00,50500,2
1325212024-03-19,9:02:00,50500,2
1325112024-04-01,7:34:00,50500,1
1325112024-03-19,7:34:00,50500,1
1325012024-04-01,7:50:00,50500,2
1325012024-03-19,7:50:00,50500,2
1324112024-03-19,18:28:00,50500,3
1324012024-03-19,16:35:00,50500,3
1323612024-04-01,22:23:00,50500,3
1323612024-03-25,22:23:00,50500,3
1323612024-03-19,22:23:00,50500,3
1323522024-04-01,13:52:00,50500,3
1323522024-03-25,13:52:00,50500,3
1323522024-03-19,13:52:00,50500,3
1323512024-04-01,13:53:00,50500,3
1323512024-03-19,13:53:00,50500,3
1323412024-03-19,21:41:00,50500,3
1323312024-03-19,17:30:00,50500,1
1323212024-03-19,19:29:00,50500,4
1323112024-04-01,10:35:00,50500,1
1323112024-03-19,10:35:00,50500,1
1323012024-03-19,19:08:00,50500,3
1322912024-04-01,11:40:00,50500,1
1322912024-03-19,11:40:00,50500,1
1322712024-04-01,21:39:00,50500,3
1322712024-03-19,21:39:00,50500,3
1322622024-03-30,17:56:00,50500,1
1322622024-03-25,17:56:00,50500,1
1322622024-03-19,17:56:00,50500,1
1322612024-04-01,17:56:00,50500,2
1322612024-03-19,17:56:00,50500,2
1322412024-04-01,13:48:00,50500,3
1322412024-03-19,13:48:00,50500,3
1322312024-03-19,20:48:00,50500,5
1322212024-03-19,15:14:00,50500,4
1322112024-03-19,19:37:00,50500,1
1321922024-04-01,17:34:00,50500,5
1321922024-03-25,17:34:00,50500,5
1321922024-03-19,17:34:00,50500,5
1321912024-04-01,17:35:00,50500,5
1321912024-03-19,17:35:00,50500,5
1321812024-03-19,13:12:00,50500,3
1321712024-03-19,17:13:00,50500,3
1321612024-04-01,12:28:00,50500,3
1321612024-03-19,12:28:00,50500,3
